,SKU,ITEM,FAMILY,CATEGORY,STORE,DAY,QTY
20937035,19283,989,2,0,6,687,56
20937244,19492,1198,2,0,6,687,123
20939787,22035,692,2,0,7,687,26
20940084,22332,989,2,0,7,687,8
20940293,22541,1198,2,0,7,687,23
20942836,25084,692,2,0,8,687,11
20943133,25381,989,2,0,8,687,13
20943342,25590,1198,2,0,8,687,11
20945885,28133,692,2,0,9,687,23
20946182,28430,989,2,0,9,687,21
20946391,28639,1198,2,0,9,687,67
20948934,692,692,2,0,0,688,30
20949231,989,989,2,0,0,688,18
20949440,1198,1198,2,0,0,688,92
20951983,3741,692,2,0,1,688,34
20952280,4038,989,2,0,1,688,6
20952489,4247,1198,2,0,1,688,54
20955032,6790,692,2,0,2,688,27
20955329,7087,989,2,0,2,688,23
20955538,7296,1198,2,0,2,688,106
20958081,9839,692,2,0,3,688,11
20958378,10136,989,2,0,3,688,6
20958587,10345,1198,2,0,3,688,11
20961130,12888,692,2,0,4,688,11
20961427,13185,989,2,0,4,688,8
20961636,13394,1198,2,0,4,688,100
20964179,15937,692,2,0,5,688,31
20964476,16234,989,2,0,5,688,40
20964685,16443,1198,2,0,5,688,155
20967228,18986,692,2,0,6,688,19
20967525,19283,989,2,0,6,688,63
20967734,19492,1198,2,0,6,688,91
20970277,22035,692,2,0,7,688,15
20970574,22332,989,2,0,7,688,6
20970783,22541,1198,2,0,7,688,31
20973326,25084,692,2,0,8,688,11
20973623,25381,989,2,0,8,688,17
20973832,25590,1198,2,0,8,688,26
20976375,28133,692,2,0,9,688,16
20976672,28430,989,2,0,9,688,14
20976881,28639,1198,2,0,9,688,79
20979424,692,692,2,0,0,689,22
20979721,989,989,2,0,0,689,15
20979930,1198,1198,2,0,0,689,37
20982473,3741,692,2,0,1,689,17
20982770,4038,989,2,0,1,689,4
20982979,4247,1198,2,0,1,689,45
20985522,6790,692,2,0,2,689,21
20985819,7087,989,2,0,2,689,18
20986028,7296,1198,2,0,2,689,70
20988571,9839,692,2,0,3,689,4
20988868,10136,989,2,0,3,689,5
20989077,10345,1198,2,0,3,689,13
20991620,12888,692,2,0,4,689,8
20991917,13185,989,2,0,4,689,10
20992126,13394,1198,2,0,4,689,57
20994669,15937,692,2,0,5,689,29
20994966,16234,989,2,0,5,689,34
20995175,16443,1198,2,0,5,689,110
20997718,18986,692,2,0,6,689,8
20998015,19283,989,2,0,6,689,41
20998224,19492,1198,2,0,6,689,60
21000767,22035,692,2,0,7,689,16
21001064,22332,989,2,0,7,689,2
21001273,22541,1198,2,0,7,689,13
21003816,25084,692,2,0,8,689,4
21004113,25381,989,2,0,8,689,8
21004322,25590,1198,2,0,8,689,17
21006865,28133,692,2,0,9,689,18
21007162,28430,989,2,0,9,689,13
21007371,28639,1198,2,0,9,689,47
21009914,692,692,2,0,0,690,30
21010211,989,989,2,0,0,690,14
21010420,1198,1198,2,0,0,690,39
21012963,3741,692,2,0,1,690,15
21013260,4038,989,2,0,1,690,6
21013469,4247,1198,2,0,1,690,32
21016012,6790,692,2,0,2,690,20
21016309,7087,989,2,0,2,690,20
21016518,7296,1198,2,0,2,690,74
21019061,9839,692,2,0,3,690,8
21019358,10136,989,2,0,3,690,6
21019567,10345,1198,2,0,3,690,19
21022110,12888,692,2,0,4,690,11
21022407,13185,989,2,0,4,690,9
21022616,13394,1198,2,0,4,690,75
21025159,15937,692,2,0,5,690,29
21025456,16234,989,2,0,5,690,40
21025665,16443,1198,2,0,5,690,122
21028208,18986,692,2,0,6,690,16
21028505,19283,989,2,0,6,690,58
21028714,19492,1198,2,0,6,690,69
21031257,22035,692,2,0,7,690,12
21031554,22332,989,2,0,7,690,8
21031763,22541,1198,2,0,7,690,18
21034306,25084,692,2,0,8,690,4
21034603,25381,989,2,0,8,690,7
21034812,25590,1198,2,0,8,690,18
21037355,28133,692,2,0,9,690,21
21037652,28430,989,2,0,9,690,11
21037861,28639,1198,2,0,9,690,48
21040404,692,692,2,0,0,691,20
21040701,989,989,2,0,0,691,7
21040910,1198,1198,2,0,0,691,42
21043453,3741,692,2,0,1,691,17
21043750,4038,989,2,0,1,691,5
21043959,4247,1198,2,0,1,691,43
21046502,6790,692,2,0,2,691,19
21046799,7087,989,2,0,2,691,16
21047008,7296,1198,2,0,2,691,67
21049551,9839,692,2,0,3,691,4
21049848,10136,989,2,0,3,691,6
21050057,10345,1198,2,0,3,691,14
21052600,12888,692,2,0,4,691,9
21052897,13185,989,2,0,4,691,8
21053106,13394,1198,2,0,4,691,83
21055649,15937,692,2,0,5,691,22
21055946,16234,989,2,0,5,691,42
21056155,16443,1198,2,0,5,691,150
21058698,18986,692,2,0,6,691,14
21058995,19283,989,2,0,6,691,50
21059204,19492,1198,2,0,6,691,73
21061747,22035,692,2,0,7,691,18
21062044,22332,989,2,0,7,691,5
21062253,22541,1198,2,0,7,691,25
21064796,25084,692,2,0,8,691,5
21065093,25381,989,2,0,8,691,11
21065302,25590,1198,2,0,8,691,29
21067845,28133,692,2,0,9,691,22
21068142,28430,989,2,0,9,691,18
21068351,28639,1198,2,0,9,691,64
21070894,692,692,2,0,0,692,21
21071191,989,989,2,0,0,692,10
21071400,1198,1198,2,0,0,692,43
21073943,3741,692,2,0,1,692,11
21074240,4038,989,2,0,1,692,7
21074449,4247,1198,2,0,1,692,37
21076992,6790,692,2,0,2,692,31
21077289,7087,989,2,0,2,692,18
21077498,7296,1198,2,0,2,692,90
21080041,9839,692,2,0,3,692,6
21080338,10136,989,2,0,3,692,4
21080547,10345,1198,2,0,3,692,19
21083090,12888,692,2,0,4,692,9
21083387,13185,989,2,0,4,692,11
21083596,13394,1198,2,0,4,692,68
21086139,15937,692,2,0,5,692,27
21086436,16234,989,2,0,5,692,53
21086645,16443,1198,2,0,5,692,121
21089188,18986,692,2,0,6,692,19
21089485,19283,989,2,0,6,692,67
21089694,19492,1198,2,0,6,692,56
21092237,22035,692,2,0,7,692,17
21092534,22332,989,2,0,7,692,5
21092743,22541,1198,2,0,7,692,18
21095286,25084,692,2,0,8,692,8
21095583,25381,989,2,0,8,692,6
21095792,25590,1198,2,0,8,692,15
21098335,28133,692,2,0,9,692,7
21098632,28430,989,2,0,9,692,14
21098841,28639,1198,2,0,9,692,48
21101384,692,692,2,0,0,693,36
21101681,989,989,2,0,0,693,19
21101890,1198,1198,2,0,0,693,46
21104433,3741,692,2,0,1,693,12
21104730,4038,989,2,0,1,693,5
21104939,4247,1198,2,0,1,693,58
21107482,6790,692,2,0,2,693,34
21107779,7087,989,2,0,2,693,15
21107988,7296,1198,2,0,2,693,91
21110531,9839,692,2,0,3,693,12
21110828,10136,989,2,0,3,693,7
21111037,10345,1198,2,0,3,693,14
21113580,12888,692,2,0,4,693,13
21113877,13185,989,2,0,4,693,20
21114086,13394,1198,2,0,4,693,65
21116629,15937,692,2,0,5,693,27
21116926,16234,989,2,0,5,693,57
21117135,16443,1198,2,0,5,693,145
21119678,18986,692,2,0,6,693,19
21119975,19283,989,2,0,6,693,67
21120184,19492,1198,2,0,6,693,106
21122727,22035,692,2,0,7,693,22
21123024,22332,989,2,0,7,693,14
21123233,22541,1198,2,0,7,693,36
21125776,25084,692,2,0,8,693,9
21126073,25381,989,2,0,8,693,12
21126282,25590,1198,2,0,8,693,19
21128825,28133,692,2,0,9,693,12
21129122,28430,989,2,0,9,693,15
21129331,28639,1198,2,0,9,693,71
21131874,692,692,2,0,0,694,45
21132171,989,989,2,0,0,694,20
21132380,1198,1198,2,0,0,694,87
21134923,3741,692,2,0,1,694,21
21135220,4038,989,2,0,1,694,12
21135429,4247,1198,2,0,1,694,74
21137972,6790,692,2,0,2,694,28
21138269,7087,989,2,0,2,694,19
21138478,7296,1198,2,0,2,694,140
21141021,9839,692,2,0,3,694,6
21141318,10136,989,2,0,3,694,15
21141527,10345,1198,2,0,3,694,19
21144070,12888,692,2,0,4,694,17
21144367,13185,989,2,0,4,694,13
21144576,13394,1198,2,0,4,694,105
21147119,15937,692,2,0,5,694,33
21147416,16234,989,2,0,5,694,47
21147625,16443,1198,2,0,5,694,199
21150168,18986,692,2,0,6,694,17
21150465,19283,989,2,0,6,694,67
21150674,19492,1198,2,0,6,694,155
21153217,22035,692,2,0,7,694,13
21153514,22332,989,2,0,7,694,12
21153723,22541,1198,2,0,7,694,25
21156266,25084,692,2,0,8,694,11
21156563,25381,989,2,0,8,694,15
21156772,25590,1198,2,0,8,694,15
21159315,28133,692,2,0,9,694,34
21159612,28430,989,2,0,9,694,20
21159821,28639,1198,2,0,9,694,100
21162364,692,692,2,0,0,695,29
21162661,989,989,2,0,0,695,10
21162870,1198,1198,2,0,0,695,100
21165413,3741,692,2,0,1,695,11
21165710,4038,989,2,0,1,695,11
21165919,4247,1198,2,0,1,695,55
21168462,6790,692,2,0,2,695,27
21168759,7087,989,2,0,2,695,21
21168968,7296,1198,2,0,2,695,116
21171511,9839,692,2,0,3,695,12
21171808,10136,989,2,0,3,695,2
21172017,10345,1198,2,0,3,695,23
21174560,12888,692,2,0,4,695,14
21174857,13185,989,2,0,4,695,7
21175066,13394,1198,2,0,4,695,114
21177609,15937,692,2,0,5,695,54
21177906,16234,989,2,0,5,695,34
21178115,16443,1198,2,0,5,695,203
21180658,18986,692,2,0,6,695,21
21180955,19283,989,2,0,6,695,13
21181164,19492,1198,2,0,6,695,151
21183707,22035,692,2,0,7,695,21
21184004,22332,989,2,0,7,695,12
21184213,22541,1198,2,0,7,695,36
21186756,25084,692,2,0,8,695,9
21187053,25381,989,2,0,8,695,19
21187262,25590,1198,2,0,8,695,20
21189805,28133,692,2,0,9,695,23
21190102,28430,989,2,0,9,695,20
21190311,28639,1198,2,0,9,695,88
21192854,692,692,2,0,0,696,12
21193151,989,989,2,0,0,696,14
21193360,1198,1198,2,0,0,696,64
21195903,3741,692,2,0,1,696,16
21196200,4038,989,2,0,1,696,12
21196409,4247,1198,2,0,1,696,35
21198952,6790,692,2,0,2,696,22
21199249,7087,989,2,0,2,696,19
21199458,7296,1198,2,0,2,696,101
21202001,9839,692,2,0,3,696,11
21202298,10136,989,2,0,3,696,2
21202507,10345,1198,2,0,3,696,27
21205050,12888,692,2,0,4,696,7
21205347,13185,989,2,0,4,696,8
21205556,13394,1198,2,0,4,696,86
21208099,15937,692,2,0,5,696,18
21208396,16234,989,2,0,5,696,60
21208605,16443,1198,2,0,5,696,174
21211148,18986,692,2,0,6,696,16
21211445,19283,989,2,0,6,696,12
21211654,19492,1198,2,0,6,696,169
21214197,22035,692,2,0,7,696,14
21214494,22332,989,2,0,7,696,1
21214703,22541,1198,2,0,7,696,13
21217246,25084,692,2,0,8,696,6
21217543,25381,989,2,0,8,696,15
21217752,25590,1198,2,0,8,696,21
21220295,28133,692,2,0,9,696,16
21220592,28430,989,2,0,9,696,14
21220801,28639,1198,2,0,9,696,77
21223344,692,692,2,0,0,697,0
21223641,989,989,2,0,0,697,0
21223850,1198,1198,2,0,0,697,0
21226393,3741,692,2,0,1,697,0
21226690,4038,989,2,0,1,697,0
21226899,4247,1198,2,0,1,697,1
21229442,6790,692,2,0,2,697,0
21229739,7087,989,2,0,2,697,0
21229948,7296,1198,2,0,2,697,0
21232491,9839,692,2,0,3,697,0
21232788,10136,989,2,0,3,697,0
21232997,10345,1198,2,0,3,697,0
21235540,12888,692,2,0,4,697,0
21235837,13185,989,2,0,4,697,0
21236046,13394,1198,2,0,4,697,0
21238589,15937,692,2,0,5,697,0
21238886,16234,989,2,0,5,697,0
21239095,16443,1198,2,0,5,697,0
21241638,18986,692,2,0,6,697,0
21241935,19283,989,2,0,6,697,1
21242144,19492,1198,2,0,6,697,0
21244687,22035,692,2,0,7,697,0
21244984,22332,989,2,0,7,697,0
21245193,22541,1198,2,0,7,697,0
21247736,25084,692,2,0,8,697,1
21248033,25381,989,2,0,8,697,0
21248242,25590,1198,2,0,8,697,0
21250785,28133,692,2,0,9,697,0
21251082,28430,989,2,0,9,697,0
21251291,28639,1198,2,0,9,697,0
21253834,692,692,2,0,0,698,15
21254131,989,989,2,0,0,698,14
21254340,1198,1198,2,0,0,698,43
21256883,3741,692,2,0,1,698,6
21257180,4038,989,2,0,1,698,5
21257389,4247,1198,2,0,1,698,20
21259932,6790,692,2,0,2,698,15
21260229,7087,989,2,0,2,698,16
21260438,7296,1198,2,0,2,698,77
21262981,9839,692,2,0,3,698,9
21263278,10136,989,2,0,3,698,2
21263487,10345,1198,2,0,3,698,28
21266030,12888,692,2,0,4,698,6
21266327,13185,989,2,0,4,698,3
21266536,13394,1198,2,0,4,698,74
21269079,15937,692,2,0,5,698,31
21269376,16234,989,2,0,5,698,49
21269585,16443,1198,2,0,5,698,115
21272128,18986,692,2,0,6,698,10
21272425,19283,989,2,0,6,698,43
21272634,19492,1198,2,0,6,698,78
21275177,22035,692,2,0,7,698,8
21275474,22332,989,2,0,7,698,10
21275683,22541,1198,2,0,7,698,24
21278226,25084,692,2,0,8,698,4
21278523,25381,989,2,0,8,698,13
21278732,25590,1198,2,0,8,698,23
21281275,28133,692,2,0,9,698,21
21281572,28430,989,2,0,9,698,11
21281781,28639,1198,2,0,9,698,56
21284324,692,692,2,0,0,699,28
21284621,989,989,2,0,0,699,6
21284830,1198,1198,2,0,0,699,43
21287373,3741,692,2,0,1,699,15
21287670,4038,989,2,0,1,699,4
21287879,4247,1198,2,0,1,699,30
21290422,6790,692,2,0,2,699,16
21290719,7087,989,2,0,2,699,8
21290928,7296,1198,2,0,2,699,76
21293471,9839,692,2,0,3,699,11
21293768,10136,989,2,0,3,699,6
21293977,10345,1198,2,0,3,699,17
21296520,12888,692,2,0,4,699,5
21296817,13185,989,2,0,4,699,6
21297026,13394,1198,2,0,4,699,48
21299569,15937,692,2,0,5,699,19
21299866,16234,989,2,0,5,699,33
21300075,16443,1198,2,0,5,699,100
21302618,18986,692,2,0,6,699,9
21302915,19283,989,2,0,6,699,30
21303124,19492,1198,2,0,6,699,60
21305667,22035,692,2,0,7,699,12
21305964,22332,989,2,0,7,699,7
21306173,22541,1198,2,0,7,699,16
21308716,25084,692,2,0,8,699,4
21309013,25381,989,2,0,8,699,3
21309222,25590,1198,2,0,8,699,14
21311765,28133,692,2,0,9,699,8
21312062,28430,989,2,0,9,699,14
21312271,28639,1198,2,0,9,699,36
21314814,692,692,2,0,0,700,20
21315111,989,989,2,0,0,700,9
21315320,1198,1198,2,0,0,700,45
21317863,3741,692,2,0,1,700,9
21318160,4038,989,2,0,1,700,7
21318369,4247,1198,2,0,1,700,27
21320912,6790,692,2,0,2,700,14
21321209,7087,989,2,0,2,700,6
21321418,7296,1198,2,0,2,700,72
21323961,9839,692,2,0,3,700,7
21324258,10136,989,2,0,3,700,6
21324467,10345,1198,2,0,3,700,13
21327010,12888,692,2,0,4,700,11
21327307,13185,989,2,0,4,700,3
21327516,13394,1198,2,0,4,700,58
21330059,15937,692,2,0,5,700,18
21330356,16234,989,2,0,5,700,24
21330565,16443,1198,2,0,5,700,106
21333108,18986,692,2,0,6,700,13
21333405,19283,989,2,0,6,700,30
21333614,19492,1198,2,0,6,700,55
21336157,22035,692,2,0,7,700,10
21336454,22332,989,2,0,7,700,3
21336663,22541,1198,2,0,7,700,21
21339206,25084,692,2,0,8,700,8
21339503,25381,989,2,0,8,700,7
21339712,25590,1198,2,0,8,700,20
21342255,28133,692,2,0,9,700,15
21342552,28430,989,2,0,9,700,14
21342761,28639,1198,2,0,9,700,51
21345304,692,692,2,0,0,701,19
21345601,989,989,2,0,0,701,14
21345810,1198,1198,2,0,0,701,54
21348353,3741,692,2,0,1,701,16
21348650,4038,989,2,0,1,701,6
21348859,4247,1198,2,0,1,701,25
21351402,6790,692,2,0,2,701,20
21351699,7087,989,2,0,2,701,20
21351908,7296,1198,2,0,2,701,78
21354451,9839,692,2,0,3,701,3
21354748,10136,989,2,0,3,701,8
21354957,10345,1198,2,0,3,701,22
21357500,12888,692,2,0,4,701,8
21357797,13185,989,2,0,4,701,5
21358006,13394,1198,2,0,4,701,74
21360549,15937,692,2,0,5,701,18
21360846,16234,989,2,0,5,701,22
21361055,16443,1198,2,0,5,701,110
21363598,18986,692,2,0,6,701,12
21363895,19283,989,2,0,6,701,36
21364104,19492,1198,2,0,6,701,88
21366647,22035,692,2,0,7,701,14
21366944,22332,989,2,0,7,701,6
21367153,22541,1198,2,0,7,701,20
21369696,25084,692,2,0,8,701,10
21369993,25381,989,2,0,8,701,12
21370202,25590,1198,2,0,8,701,5
21372745,28133,692,2,0,9,701,18
21373042,28430,989,2,0,9,701,17
21373251,28639,1198,2,0,9,701,49
21375794,692,692,2,0,0,702,14
21376091,989,989,2,0,0,702,16
21376300,1198,1198,2,0,0,702,39
21378843,3741,692,2,0,1,702,20
21379140,4038,989,2,0,1,702,6
21379349,4247,1198,2,0,1,702,33
21381892,6790,692,2,0,2,702,25
21382189,7087,989,2,0,2,702,13
21382398,7296,1198,2,0,2,702,69
21384941,9839,692,2,0,3,702,6
21385238,10136,989,2,0,3,702,7
21385447,10345,1198,2,0,3,702,16
21387990,12888,692,2,0,4,702,5
21388287,13185,989,2,0,4,702,2
21388496,13394,1198,2,0,4,702,52
21391039,15937,692,2,0,5,702,22
21391336,16234,989,2,0,5,702,40
21391545,16443,1198,2,0,5,702,106
21394088,18986,692,2,0,6,702,19
21394385,19283,989,2,0,6,702,28
21394594,19492,1198,2,0,6,702,88
21397137,22035,692,2,0,7,702,20
21397434,22332,989,2,0,7,702,7
21397643,22541,1198,2,0,7,702,24
21400186,25084,692,2,0,8,702,11
21400483,25381,989,2,0,8,702,8
21400692,25590,1198,2,0,8,702,7
21403235,28133,692,2,0,9,702,8
21403532,28430,989,2,0,9,702,9
21403741,28639,1198,2,0,9,702,43
21406284,692,692,2,0,0,703,25
21406581,989,989,2,0,0,703,15
21406790,1198,1198,2,0,0,703,68
21409333,3741,692,2,0,1,703,12
21409630,4038,989,2,0,1,703,4
21409839,4247,1198,2,0,1,703,23
21412382,6790,692,2,0,2,703,22
21412679,7087,989,2,0,2,703,16
21412888,7296,1198,2,0,2,703,49
21415431,9839,692,2,0,3,703,3
21415728,10136,989,2,0,3,703,4
21415937,10345,1198,2,0,3,703,19
21418480,12888,692,2,0,4,703,9
21418777,13185,989,2,0,4,703,2
21418986,13394,1198,2,0,4,703,53
21421529,15937,692,2,0,5,703,14
21421826,16234,989,2,0,5,703,29
21422035,16443,1198,2,0,5,703,104
21424578,18986,692,2,0,6,703,14
21424875,19283,989,2,0,6,703,32
21425084,19492,1198,2,0,6,703,65
21427627,22035,692,2,0,7,703,7
21427924,22332,989,2,0,7,703,3
21428133,22541,1198,2,0,7,703,20
21430676,25084,692,2,0,8,703,4
21430973,25381,989,2,0,8,703,8
21431182,25590,1198,2,0,8,703,0
21433725,28133,692,2,0,9,703,17
21434022,28430,989,2,0,9,703,10
21434231,28639,1198,2,0,9,703,48
21436774,692,692,2,0,0,704,16
21437071,989,989,2,0,0,704,16
21437280,1198,1198,2,0,0,704,29
21439823,3741,692,2,0,1,704,14
21440120,4038,989,2,0,1,704,3
21440329,4247,1198,2,0,1,704,21
21442872,6790,692,2,0,2,704,10
21443169,7087,989,2,0,2,704,12
21443378,7296,1198,2,0,2,704,50
21445921,9839,692,2,0,3,704,5
21446218,10136,989,2,0,3,704,1
21446427,10345,1198,2,0,3,704,9
21448970,12888,692,2,0,4,704,4
21449267,13185,989,2,0,4,704,3
21449476,13394,1198,2,0,4,704,51
21452019,15937,692,2,0,5,704,17
21452316,16234,989,2,0,5,704,24
21452525,16443,1198,2,0,5,704,88
21455068,18986,692,2,0,6,704,15
21455365,19283,989,2,0,6,704,24
21455574,19492,1198,2,0,6,704,60
21458117,22035,692,2,0,7,704,15
21458414,22332,989,2,0,7,704,3
21458623,22541,1198,2,0,7,704,14
21461166,25084,692,2,0,8,704,5
21461463,25381,989,2,0,8,704,5
21461672,25590,1198,2,0,8,704,0
21464215,28133,692,2,0,9,704,11
21464512,28430,989,2,0,9,704,14
21464721,28639,1198,2,0,9,704,49
21467264,692,692,2,0,0,705,16
21467561,989,989,2,0,0,705,5
21467770,1198,1198,2,0,0,705,45
21470313,3741,692,2,0,1,705,16
21470610,4038,989,2,0,1,705,3
21470819,4247,1198,2,0,1,705,29
21473362,6790,692,2,0,2,705,20
21473659,7087,989,2,0,2,705,18
21473868,7296,1198,2,0,2,705,62
21476411,9839,692,2,0,3,705,6
21476708,10136,989,2,0,3,705,3
21476917,10345,1198,2,0,3,705,16
21479460,12888,692,2,0,4,705,7
21479757,13185,989,2,0,4,705,3
21479966,13394,1198,2,0,4,705,40
21482509,15937,692,2,0,5,705,17
21482806,16234,989,2,0,5,705,26
21483015,16443,1198,2,0,5,705,80
21485558,18986,692,2,0,6,705,11
21485855,19283,989,2,0,6,705,18
21486064,19492,1198,2,0,6,705,49
21488607,22035,692,2,0,7,705,7
21488904,22332,989,2,0,7,705,3
21489113,22541,1198,2,0,7,705,7
21491656,25084,692,2,0,8,705,5
21491953,25381,989,2,0,8,705,13
21492162,25590,1198,2,0,8,705,18
21494705,28133,692,2,0,9,705,10
21495002,28430,989,2,0,9,705,7
21495211,28639,1198,2,0,9,705,55
21497754,692,692,2,0,0,706,26
21498051,989,989,2,0,0,706,16
21498260,1198,1198,2,0,0,706,37
21500803,3741,692,2,0,1,706,9
21501100,4038,989,2,0,1,706,9
21501309,4247,1198,2,0,1,706,33
21503852,6790,692,2,0,2,706,23
21504149,7087,989,2,0,2,706,19
21504358,7296,1198,2,0,2,706,65
21506901,9839,692,2,0,3,706,6
21507198,10136,989,2,0,3,706,5
21507407,10345,1198,2,0,3,706,20
21509950,12888,692,2,0,4,706,5
21510247,13185,989,2,0,4,706,6
21510456,13394,1198,2,0,4,706,46
21512999,15937,692,2,0,5,706,20
21513296,16234,989,2,0,5,706,31
21513505,16443,1198,2,0,5,706,76
21516048,18986,692,2,0,6,706,16
21516345,19283,989,2,0,6,706,30
21516554,19492,1198,2,0,6,706,72
21519097,22035,692,2,0,7,706,8
21519394,22332,989,2,0,7,706,4
21519603,22541,1198,2,0,7,706,20
21522146,25084,692,2,0,8,706,5
21522443,25381,989,2,0,8,706,9
21522652,25590,1198,2,0,8,706,4
21525195,28133,692,2,0,9,706,17
21525492,28430,989,2,0,9,706,15
21525701,28639,1198,2,0,9,706,49
21528244,692,692,2,0,0,707,23
21528541,989,989,2,0,0,707,9
21528750,1198,1198,2,0,0,707,43
21531293,3741,692,2,0,1,707,8
21531590,4038,989,2,0,1,707,4
21531799,4247,1198,2,0,1,707,30
21534342,6790,692,2,0,2,707,15
21534639,7087,989,2,0,2,707,23
21534848,7296,1198,2,0,2,707,76
21537391,9839,692,2,0,3,707,10
21537688,10136,989,2,0,3,707,5
21537897,10345,1198,2,0,3,707,20
21540440,12888,692,2,0,4,707,9
21540737,13185,989,2,0,4,707,5
21540946,13394,1198,2,0,4,707,35
21543489,15937,692,2,0,5,707,19
21543786,16234,989,2,0,5,707,16
21543995,16443,1198,2,0,5,707,78
21546538,18986,692,2,0,6,707,10
21546835,19283,989,2,0,6,707,33
21547044,19492,1198,2,0,6,707,54
21549587,22035,692,2,0,7,707,12
21549884,22332,989,2,0,7,707,7
21550093,22541,1198,2,0,7,707,18
21552636,25084,692,2,0,8,707,3
21552933,25381,989,2,0,8,707,14
21553142,25590,1198,2,0,8,707,16
21555685,28133,692,2,0,9,707,12
21555982,28430,989,2,0,9,707,13
21556191,28639,1198,2,0,9,707,57
21558734,692,692,2,0,0,708,18
21559031,989,989,2,0,0,708,16
21559240,1198,1198,2,0,0,708,57
21561783,3741,692,2,0,1,708,12
21562080,4038,989,2,0,1,708,3
21562289,4247,1198,2,0,1,708,37
21564832,6790,692,2,0,2,708,31
21565129,7087,989,2,0,2,708,16
21565338,7296,1198,2,0,2,708,84
21567881,9839,692,2,0,3,708,13
21568178,10136,989,2,0,3,708,11
21568387,10345,1198,2,0,3,708,12
21570930,12888,692,2,0,4,708,10
21571227,13185,989,2,0,4,708,5
21571436,13394,1198,2,0,4,708,83
21573979,15937,692,2,0,5,708,21
21574276,16234,989,2,0,5,708,26
21574485,16443,1198,2,0,5,708,86
21577028,18986,692,2,0,6,708,20
21577325,19283,989,2,0,6,708,36
21577534,19492,1198,2,0,6,708,65
21580077,22035,692,2,0,7,708,20
21580374,22332,989,2,0,7,708,7
21580583,22541,1198,2,0,7,708,26
21583126,25084,692,2,0,8,708,11
21583423,25381,989,2,0,8,708,10
21583632,25590,1198,2,0,8,708,18
21586175,28133,692,2,0,9,708,12
21586472,28430,989,2,0,9,708,25
21586681,28639,1198,2,0,9,708,82
21589224,692,692,2,0,0,709,15
21589521,989,989,2,0,0,709,13
21589730,1198,1198,2,0,0,709,60
21592273,3741,692,2,0,1,709,10
21592570,4038,989,2,0,1,709,6
21592779,4247,1198,2,0,1,709,34
21595322,6790,692,2,0,2,709,20
21595619,7087,989,2,0,2,709,16
21595828,7296,1198,2,0,2,709,82
21598371,9839,692,2,0,3,709,6
21598668,10136,989,2,0,3,709,4
